Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,P_avg,Ot_avg,Ot_min,Ot_max,Ot_std
1.54,0.36000001,2.28,0.41,239.69,79.389999,316.51001,22.120001,-4.9099998,-0.17,-0.2,0.0,0.059999999
1.78,0.41,2.6400001,0.5,8.3100004,205.81,147.42,91.730003,-0.0099999998,-0.059999999,-0.2,0.1,0.079999998
1.8,0.73000002,2.6500001,0.33000001,238.91,173.25999,277.75,9.7399998,-1.0700001,-0.81,-1.0,-0.69999999,0.029999999
1.96,1.3,2.5,0.20999999,234.99001,213.95,261.32999,6.9899998,-1.98,-0.27000001,-0.40000001,0.0,0.079999998
1.62,0.62,2.3599999,0.37,242.64,108.02,341.89001,23.5,-4.48,-0.28,-0.5,-0.1,0.059999999
1.72,0.87,2.6400001,0.31999999,244.25999,169.91,284.45001,20.01,-0.74000001,-0.89999998,-1.0,-0.80000001,0.1
1.46,0.83999997,1.99,0.19,247.57001,205.87,278.41,10.53,-1.29,-0.27000001,-0.34999999,-0.1,0.059999999
1.54,0.95999998,2.1900001,0.25999999,244.38,183.72,302.98001,11.63,-4.3499999,-0.34,-0.5,-0.30000001,0.07
1.51,0.82999998,2.24,0.25,16.959999,359.06,45.509998,8.3100004,-0.57999998,-0.16,-0.2,-0.1,0.039999999
1.47,0.77999997,2.04,0.22,253.55,206.89,5.1599998,10.92,-1.21,-0.14,-0.30000001,-0.1,0.07
1.79,1.01,2.3299999,0.28,237.33,202.00999,263.88,8.6599998,-0.44999999,-0.97000003,-1.0,-0.80000001,0.059999999
1.48,0.82999998,2.3399999,0.28999999,5.9899998,343.14001,38.639999,10.34,-0.039999999,-0.090000004,-0.2,0.1,0.050000001
1.71,0.83999997,2.4100001,0.27000001,254.50999,170.37,284.17999,11.98,-5.2600002,-0.30000001,-0.30000001,-0.25,0.0099999998
0.41,0.0,1.45,0.44999999,235.64,140.56,300.17999,447.64999,-1.8099999,-0.02,-0.1,0.1,0.079999998
1.5,0.77999997,2.0699999,0.25,252.37,253.97,297.57999,204.25,-4.5100002,-0.27000001,-0.40000001,-0.2,0.039999999
1.47,0.50999999,2.3,0.37,357.39001,306.87,37.169998,12.72,0.0,-0.02,-0.1,0.1,0.090000004
1.34,0.56,2.1500001,0.33000001,237.37,191.24001,273.75,13.39,-1.36,-0.77999997,-1.0,-0.69999999,0.050000001
1.62,0.79000002,2.24,0.25999999,238.41,208.38,329.29999,13.77,-0.8899999900000001,-0.73000002,-0.80000001,-0.69999999,0.039999999
0.87,0.0,1.65,0.41999999,246.56,174.8,328.60999,320.92001,-1.08,0.11,-0.1,0.2,0.039999999
1.52,0.64999998,2.6500001,0.40000001,246.44,190.97,284.29999,12.49,-4.5599999,-0.23999999,-0.30000001,0.0,0.050000001
1.73,1.23,2.3399999,0.2,6.2600002,332.38,32.450001,7.8299999,-0.41,-0.07,-0.15000001,0.1,0.059999999
1.47,0.46000001,2.3,0.31,351.79999,281.53,23.219999,14.05,-0.029999999,0.090000004,-0.1,0.15000001,0.029999999
1.4,0.38999999,2.1199999,0.34999999,237.2,189.32001,299.29001,167.99001,-4.9699998,-0.17,-0.25,0.0,0.07
1.15,0.0,1.97,0.41999999,234.3,145.95,342.88,71.440002,-0.38999999,-0.67000002,-0.80000001,-0.5,0.07
1.49,0.41999999,2.46,0.41999999,226.00999,140.77,319.81,180.12,-1.77,0.1,-0.1,0.15000001,0.02
1.88,1.3200001,2.6800001,0.23999999,250.66,226.92,275.95999,11.01,-4.54,-0.23,-0.30000001,-0.2,0.039999999
1.38,0.47,2.0999999,0.28,250.17999,164.45,295.10001,10.11,-1.77,0.079999998,-0.1,0.15000001,0.050000001
1.33,0.40000001,2.04,0.38,346.63,294.0,78.139999,14.93,0.0,0.13,0.0,0.2,0.050000001
1.7000000000000002,0.41999999,2.27,0.28999999,232.25,180.84,313.41,155.05,-1.14,-0.72000003,-0.80000001,-0.69999999,0.029999999
1.3200001,0.41,2.2,0.37,349.81,300.26999,29.26,12.63,-0.50999999,0.17,0.1,0.40000001,0.039999999
1.4,0.5,2.0699999,0.36000001,236.86,175.31,285.85999,13.17,-1.1,0.13,0.0,0.2,0.039999999
1.79,1.14,2.3499999,0.23999999,232.83,211.75999,286.98001,8.1300001,-0.77999997,-0.63999999,-0.69999999,-0.5,0.079999998
1.77,1.1900001,2.3599999,0.25999999,251.21001,221.24001,272.75,9.9799995,-4.8299999,-0.2,-0.30000001,0.0,0.029999999
1.62,0.87,2.0699999,0.22,246.09,183.48,290.64999,15.26,-5.1799998,-0.20999999,-0.30000001,-0.1,0.029999999
1.5599999,0.40000001,2.1900001,0.40000001,233.63,89.089996,298.31,36.529999,-0.33000001,-0.55000001,-0.69999999,-0.5,0.079999998
1.42,0.47,2.1300001,0.31999999,3.0999999,315.47,122.83,12.13,-0.039999999,0.13,0.1,0.2,0.039999999
1.45,0.63999999,2.1500001,0.41,238.25999,211.12,275.95001,13.2,-1.26,0.050000001,-0.1,0.2,0.1
1.52,1.02,2.3,0.22,230.36,187.41,269.16,9.3900003,-4.52,-0.12,-0.2,0.0,0.090000004
1.24,0.0,2.1300001,0.47,355.66,229.67,137.75,21.01,-0.050000001,0.18000001,0.1,0.40000001,0.050000001
1.0599999,0.0,1.9,0.51999998,221.67,55.23,197.95,29.17,-1.8200001,0.2,0.1,0.40000001,0.02
1.03,0.0,2.05,0.56,248.52,227.06,241.91,223.96001,-1.0599999,-0.47,-0.5,-0.40000001,0.039999999
1.24,0.34999999,2.03,0.34999999,215.75999,159.11,227.84,48.610001,-1.86,0.20999999,0.1,0.40000001,0.029999999
1.67,0.72000003,2.23,0.34,348.53,307.56,17.280001,8.0,-0.66000003,0.15000001,0.1,0.2,0.050000001
1.22,0.46000001,1.99,0.28,233.88,98.459999,335.51001,38.880001,-4.5500002,0.0,0.0,0.050000001,0.0
1.88,1.28,2.6099999,0.27000001,255.14,230.74001,277.76999,7.8299999,-0.80000001,-0.52999997,-0.69999999,-0.44999999,0.059999999
1.47,0.23999999,2.21,0.50999999,228.64999,110.37,117.36,185.11,-1.27,0.23999999,0.1,0.40000001,0.079999998
1.09,0.25999999,1.9,0.34999999,252.22,75.75,258.87,106.73,-5.0900002,0.039999999,0.0,0.1,0.039999999
1.58,0.92000002,2.3399999,0.28999999,246.69,193.05,273.28,13.8,-0.38,-0.5,-0.69999999,-0.44999999,0.029999999
1.5700001,0.63999999,2.5,0.44,356.91,254.10001,97.459999,13.48,-0.039999999,0.14,0.1,0.2,0.050000001
1.47,0.44,2.1099999,0.27000001,230.14999,147.85001,294.76999,237.96001,-1.9299999,0.2,0.1,0.40000001,0.02
1.3,0.44999999,2.03,0.36000001,259.87,170.05,23.52,54.220001,-4.6500001,0.050000001,0.0,0.1,0.050000001
1.78,1.21,2.49,0.22,253.67999,230.27,304.81,10.98,-1.0599999,-0.5,-0.69999999,-0.5,0.029999999
1.5,0.85000002,2.1199999,0.23999999,6.3499999,340.42999,28.190001,7.1599998,0.0,0.2,0.1,0.40000001,0.050000001
1.38,0.55000001,2.25,0.43000001,239.49001,166.63,293.88,18.51,-0.89999998,-0.46000001,-0.60000002,-0.30000001,0.050000001
1.67,0.34999999,2.3499999,0.47,242.27,172.89,324.31,239.38,-4.4200001,0.029999999,0.0,0.1,0.050000001
1.58,1.12,1.92,0.16,251.10001,227.14,290.23999,8.7700005,-1.05,0.23,0.1,0.40000001,0.07
1.5,0.95999998,1.9400001,0.17,15.81,352.5,48.639999,8.71,-0.43000001,0.20999999,0.15000001,0.40000001,0.029999999
1.23,0.38999999,1.75,0.25,354.64001,285.01001,39.939999,14.91,-0.029999999,0.38999999,0.2,0.5,0.039999999
1.5599999,0.85000002,2.21,0.23999999,227.16,160.78,279.14999,9.7200003,-0.31999999,-0.44999999,-0.5,-0.2,0.079999998
1.73,1.16,2.1700001,0.23,246.14999,227.00999,272.44,6.6700001,-4.98,0.07,0.0,0.1,0.039999999
1.39,0.99000001,1.85,0.14,253.37,220.07001,344.01999,9.0500002,-1.24,0.33000001,0.2,0.40000001,0.079999998
0.67000002,0.0,1.46,0.49000001,234.91,172.37,298.76001,23.34,-1.92,0.47,0.40000001,0.60000002,0.050000001
1.14,0.0,2.0,0.38,242.82001,199.89999,266.06,166.08,-1.01,-0.25999999,-0.44999999,-0.15000001,0.090000004
1.29,0.51999998,1.72,0.23999999,251.06,191.81,9.1999998,15.26,-4.4899998,0.25,0.1,0.30000001,0.079999998
1.36,0.25999999,2.0699999,0.34,342.32001,321.13,10.32,8.3800001,-0.0099999998,0.47,0.40000001,0.5,0.039999999
1.17,0.41999999,2.1199999,0.34,234.31,160.61,290.14999,16.059999,-4.3800001,0.31999999,0.30000001,0.40000001,0.039999999
1.95,0.5,3.3800001,0.72000003,216.58,136.17999,284.92999,22.43,-0.87,-0.19,-0.30000001,-0.1,0.029999999
0.88,0.0,2.9400001,0.91000003,223.45,135.88,273.98999,416.82999,-1.1900001,0.56999999,0.5,0.69999999,0.079999998
1.5,0.34,2.0999999,0.30000001,338.66,321.34,7.7399998,8.6199999,-0.86000001,0.44,0.40000001,0.5,0.039999999
1.9,0.36000001,3.4000001,0.77999997,233.23,92.5,78.379997,708.46997,-1.1799999,0.47999999,0.40000001,0.60000002,0.029999999
1.58,1.0700001,2.1300001,0.16,234.24001,203.75999,263.44,9.3500004,-4.9899998,0.22,0.1,0.30000001,0.090000004
1.77,0.75,2.27,0.19,347.54001,325.64999,16.299999,7.1300001,-0.059999999,0.43000001,0.40000001,0.5,0.039999999
2.1199999,1.04,4.0700002,0.69999999,218.72,179.77,255.39,12.18,-0.38999999,-0.34,-0.40000001,-0.2,0.079999998
1.3200001,0.38999999,1.85,0.28,213.19,153.67999,301.67999,13.48,-1.08,-0.34999999,-0.40000001,-0.2,0.079999998
1.52,0.60000002,1.9,0.18000001,227.25,142.12,260.04001,10.9,-4.4400001,0.23999999,0.1,0.30000001,0.079999998
1.54,0.89999998,2.0899999,0.25,353.03,326.14999,21.23,7.4899998,0.0,0.47,0.40000001,0.5,0.039999999
2.73,1.02,3.9300001,0.56,213.22,160.24001,293.29999,184.44,-2.3299999,0.44999999,0.40000001,0.5,0.039999999
2.3399999,0.41999999,3.77,0.86000001,221.34,146.63,223.14999,116.44,-1.24,-0.20999999,-0.40000001,-0.15000001,0.039999999
3.01,1.22,4.3099999,0.44999999,219.10001,171.06,256.48999,12.98,-2.4100001,0.47999999,0.40000001,0.5,0.029999999
1.24,0.56999999,2.01,0.27000001,225.08,170.62,318.84,185.24001,-4.3499999,0.33000001,0.30000001,0.40000001,0.050000001
1.6799999,0.95999998,2.24,0.22,349.94,327.67999,6.0700002,5.6599998,-0.56,0.44999999,0.40000001,0.5,0.050000001
2.8900001,0.23999999,4.3499999,1.01,228.39999,196.69,43.27,387.92001,-1.46,0.49000001,0.40000001,0.5,0.029999999
1.63,0.67000002,2.3499999,0.31999999,244.2,140.35001,288.22,184.27,-5.1199999,0.34,0.30000001,0.40000001,0.050000001
1.8,1.11,2.55,0.28,0.93000001,325.59,24.290001,8.6499996,-0.050000001,0.5,0.44999999,0.5,0.0099999998
2.74,0.68000001,4.3099999,0.75,259.12,162.84,329.01999,16.09,-1.08,-0.23,-0.40000001,-0.2,0.059999999
3.26,0.7599999900000001,5.0700002,0.88,248.07001,67.300003,87.120003,179.55,-2.45,0.46000001,0.30000001,0.5,0.050000001
2.04,1.11,2.6700001,0.31,253.35001,204.86,275.48999,9.8199997,-4.4400001,0.28999999,0.1,0.40000001,0.07
2.0599999,0.99000001,3.0699999,0.41,7.0999999,338.57001,35.189999,8.4700003,0.0,0.47,0.40000001,0.5,0.039999999
2.52,0.73000002,4.77,0.97000003,246.72,148.73,341.04999,14.65,-1.15,-0.36000001,-0.44999999,-0.2,0.079999998
1.54,0.6900000000000001,2.52,0.38,245.58,267.25,321.67001,46.669998,-4.3200002,0.30000001,0.1,0.34999999,0.02
1.3200001,0.0,2.4300001,0.55000001,235.82001,170.53999,287.87,14.9,-0.72000003,-0.34999999,-0.40000001,-0.2,0.079999998
1.96,1.5,2.4100001,0.17,3.55,341.17001,30.75,10.17,-0.60000002,0.43000001,0.40000001,0.5,0.039999999
2.76,0.79000002,4.3000002,0.83999997,217.82001,62.200001,285.84,19.690001,-1.72,0.44999999,0.40000001,0.5,0.050000001
1.9,1.14,2.48,0.25999999,245.25999,203.0,265.41,10.05,-5.1700001,0.28999999,0.1,0.30000001,0.039999999
1.8,0.61000001,3.0,0.61000001,233.36,130.61,313.47,169.17999,-1.13,0.50999999,0.44999999,0.69999999,0.039999999
1.62,0.38,2.52,0.40000001,354.39999,320.85001,28.9,9.4200001,-0.039999999,0.46000001,0.40000001,0.5,0.050000001
2.3699999,0.56999999,4.48,0.89999998,236.52,208.42999,277.14999,9.1999998,-0.38,-0.27000001,-0.40000001,-0.15000001,0.090000004
1.54,0.41999999,2.23,0.34999999,5.8400002,226.19,51.990002,12.33,-0.0099999998,0.5,0.44999999,0.5,0.0
1.72,0.74000001,2.77,0.38,243.59,136.42,319.70999,13.47,-1.09,-0.28999999,-0.40000001,-0.2,0.090000004
3.29,1.77,4.9299998,0.60000002,239.85001,181.53999,261.09,9.3599997,-1.95,0.50999999,0.5,0.69999999,0.039999999
1.76,1.0599999,2.5,0.31999999,256.69,233.16,296.16,10.04,-4.4099998,0.30000001,0.30000001,0.40000001,0.0099999998
3.3199999,2.4300001,4.5500002,0.34999999,249.92999,217.56,269.37,10.47,-1.66,0.47,0.40000001,0.5,0.039999999
1.52,0.50999999,2.4000001,0.38,249.55,186.66,317.59,15.0,-4.4000001,0.31,0.2,0.40000001,0.02
1.63,0.81,2.3199999,0.31999999,247.08,201.14999,289.5,11.44,-0.82999998,-0.40000001,-0.40000001,-0.30000001,0.0099999998
1.46,0.55000001,1.9400001,0.31,14.51,289.73999,53.200001,11.53,-0.52999997,0.5,0.44999999,0.69999999,0.02
1.5700001,0.63,2.47,0.31,245.00999,177.3,277.98001,9.5200005,-0.41999999,-0.40000001,-0.40000001,-0.40000001,0.0
1.71,1.17,2.1199999,0.17,2.1199999,345.37,17.969999,5.1500001,-0.029999999,0.5,0.40000001,0.5,0.0099999998
2.8199999,1.67,3.99,0.41999999,229.14,152.52,289.56,11.13,-1.3099999,0.44999999,0.40000001,0.5,0.039999999
1.16,0.51999998,1.83,0.25999999,247.0,89.860001,331.92999,116.55,-5.2399998,0.30000001,0.30000001,0.40000001,0.0099999998
2.0899999,0.57999998,3.6600001,0.76999998,230.57001,157.75,5.6500001,20.41,-2.1500001,0.49000001,0.40000001,0.5,0.029999999
1.6799999,0.72000003,2.49,0.34,238.21001,221.17,242.71001,127.71,-1.04,-0.38999999,-0.40000001,-0.2,0.02
1.66,0.64999998,2.28,0.31999999,254.44,192.14999,351.57001,48.200001,-4.3899999,0.30000001,0.30000001,0.30000001,0.0
1.49,0.64999998,2.3,0.37,355.73001,317.85001,18.950001,9.3999996,0.0,0.5,0.40000001,0.5,0.0099999998
1.51,0.83999997,2.1099999,0.28999999,354.94,334.89001,18.27,7.98,-0.50999999,0.5,0.40000001,0.5,0.0099999998
1.97,0.69999999,3.1300001,0.5,227.57001,161.61,272.67001,13.31,-1.11,0.5,0.5,0.5,0.0
1.16,0.34999999,1.76,0.31999999,236.98,129.39999,325.07001,110.5,-4.3499999,0.30000001,0.30000001,0.34999999,0.0
1.24,0.58999997,1.79,0.25999999,237.08,200.14999,280.10999,11.73,-0.91000003,-0.37,-0.40000001,-0.2,0.059999999
1.23,0.76999998,1.64,0.15000001,231.89999,198.50999,288.22,10.84,-5.27,0.30000001,0.30000001,0.30000001,0.0
1.11,0.0,1.84,0.31,353.51001,313.89001,17.790001,12.72,-0.039999999,0.5,0.5,0.60000002,0.0099999998
1.09,0.64999998,1.63,0.2,237.78,199.75999,298.03,13.28,-0.36000001,-0.34,-0.40000001,-0.2,0.079999998
2.5599999,0.94,3.72,0.38999999,224.36,189.22,261.56,7.9499998,-1.26,0.5,0.44999999,0.60000002,0.0
1.4299999,0.67000002,1.86,0.20999999,246.09,200.3,269.5,8.3000002,-4.3499999,0.30000001,0.30000001,0.34999999,0.0099999998
1.05,0.38999999,1.72,0.28,357.95001,309.53,43.16,11.31,0.0,0.50999999,0.5,0.69999999,0.039999999
2.3,0.67000002,3.3199999,0.61000001,228.75999,101.07,253.17,14.52,-1.8,0.5,0.5,0.60000002,0.0099999998
1.33,0.0,3.3900001,0.89999998,237.85001,156.88,198.24001,24.17,-1.13,-0.28999999,-0.40000001,-0.2,0.079999998
2.6900001,1.98,3.4200001,0.25,229.8,207.83,251.85001,7.8499999,-1.49,0.5,0.44999999,0.60000002,0.0099999998
1.28,0.77999997,1.76,0.23999999,359.59,339.10001,20.780001,7.1599998,-0.75,0.55000001,0.5,0.69999999,0.07
2.4400001,1.46,3.28,0.34,245.09,225.19,271.51999,6.8800001,-0.88,-0.31,-0.40000001,-0.2,0.079999998
1.28,0.61000001,1.8200001,0.28999999,244.92999,111.55,329.23999,17.629999,-4.3099999,0.30000001,0.30000001,0.40000001,0.0099999998
1.89,0.81,3.47,0.55000001,231.64,187.57001,273.89999,12.01,-1.0700001,0.5,0.5,0.60000002,0.0099999998
0.98000002,0.0,1.54,0.34999999,249.67999,160.36,292.29999,15.98,-5.3499999,0.31999999,0.30000001,0.40000001,0.029999999
0.6900000000000001,0.0,1.49,0.47999999,347.54001,263.04999,96.029999,21.5,-0.18000001,0.54000002,0.5,0.69999999,0.07
0.77999997,0.0,2.0899999,0.68000001,238.57001,117.56,347.28,19.950001,-0.34999999,-0.2,-0.30000001,-0.2,0.02
1.16,0.0,1.66,0.34999999,253.27,180.33,276.38,11.77,-4.3600001,0.31,0.30000001,0.40000001,0.029999999
0.69999999,0.0,2.22,0.69999999,250.31,207.75999,309.95999,16.42,-2.1300001,0.54000002,0.5,0.69999999,0.059999999
1.91,0.77999997,2.6500001,0.49000001,245.75,160.17,293.39001,14.11,-1.2,-0.23999999,-0.40000001,-0.2,0.059999999
0.66000003,0.0,1.26,0.44,0.95999998,312.57001,76.949997,14.0,-0.090000004,0.63999999,0.5,0.69999999,0.07
1.14,0.43000001,1.4299999,0.18000001,246.5,186.05,348.82999,99.290001,-4.46,0.30000001,0.30000001,0.40000001,0.0099999998
0.69999999,0.0,1.91,0.47999999,236.28,141.33,300.42999,18.17,-1.23,0.58999997,0.5,0.69999999,0.07
1.5,0.0,2.55,1.0,240.99001,202.67,312.45001,12.13,-1.08,-0.34,-0.40000001,-0.2,0.07
0.94,0.0,2.6099999,0.88,355.98001,294.0,27.219999,10.14,-0.87,0.66000003,0.5,0.69999999,0.059999999
0.86000001,0.0,2.4100001,0.43000001,359.01999,327.07999,69.82,11.03,-0.07,0.67000002,0.5,0.69999999,0.050000001
0.8899999900000001,0.0,1.33,0.44999999,239.50999,191.88,299.63,13.35,-5.25,0.30000001,0.30000001,0.40000001,0.0099999998
0.98000002,0.0,2.5699999,0.47,227.23,175.55,267.87,11.47,-1.21,0.56,0.5,0.69999999,0.079999998
1.88,0.34,2.6700001,0.46000001,231.47,180.66,262.98999,9.6099997,-0.34999999,-0.36000001,-0.40000001,-0.2,0.059999999
1.41,0.0,2.52,0.82999998,350.69,324.20999,8.7299995,7.0599999,-0.1,0.67000002,0.5,0.69999999,0.059999999
1.53,0.0,2.5799999,0.73000002,228.14999,190.32001,267.39999,8.5699997,-1.15,-0.25,-0.40000001,-0.2,0.07
1.79,0.56999999,2.6700001,0.56999999,224.61,200.35001,268.89001,11.42,-1.8,0.52999997,0.5,0.69999999,0.059999999
1.27,0.49000001,2.25,0.44999999,230.35001,151.78999,247.82001,7.6100001,-4.3200002,0.30000001,0.30000001,0.40000001,0.0099999998
0.89999998,0.0,2.1199999,0.61000001,222.27,71.669998,271.34,14.22,-4.3200002,0.31,0.30000001,0.40000001,0.02
1.02,0.0,2.3299999,0.47,223.97,146.86,297.14999,11.97,-1.65,0.55000001,0.5,0.69999999,0.07
0.55000001,0.0,2.2,0.63999999,217.23,121.86,350.64999,90.040001,-0.81999999,-0.23999999,-0.40000001,-0.2,0.07
0.23999999,0.0,1.05,0.38,346.28,282.01001,25.5,10.26,-0.91000003,0.6900000000000001,0.5,0.69999999,0.029999999
1.89,0.0,2.5699999,0.52999997,346.03,330.67001,358.79999,4.7800002,-0.07,0.66000003,0.5,0.69999999,0.059999999
1.62,0.0,2.5,0.72000003,220.11,149.86,281.57001,8.3000002,-0.38999999,-0.28,-0.40000001,-0.2,0.079999998
1.6799999,0.63999999,2.3399999,0.44,218.64,114.86,254.3,12.37,-5.5,0.30000001,0.30000001,0.34999999,0.0099999998
1.62,0.0,2.5599999,0.60000002,217.47,196.83,251.38,7.8899999,-1.04,0.5,0.5,0.60000002,0.02
1.91,0.7599999900000001,2.5,0.30000001,231.41,205.42,265.31,7.3499999,-4.4400001,0.30000001,0.30000001,0.34999999,0.0099999998
1.9,0.69999999,2.9300001,0.43000001,347.12,322.19,2.98,6.79,-0.050000001,0.6900000000000001,0.5,0.69999999,0.02
1.0,0.0,2.72,0.85000002,222.53,153.59,296.04999,14.47,-1.26,-0.27000001,-0.40000001,-0.2,0.079999998
1.6799999,0.83999997,2.55,0.5,218.78999,181.52,246.59,8.1400003,-1.8200001,0.50999999,0.5,0.69999999,0.029999999
1.91,0.80000001,3.1099999,0.64999998,209.82001,193.56,232.11,7.0,-1.22,0.52999997,0.5,0.69999999,0.050000001
2.0899999,0.44999999,3.05,0.54000002,339.57001,296.16,357.20001,8.1800003,-0.86000001,0.69999999,0.60000002,0.69999999,0.02
1.98,0.73000002,2.5899999,0.34999999,221.64,184.52,249.75999,8.6800003,-4.4000001,0.30000001,0.30000001,0.40000001,0.0099999998
2.51,0.54000002,3.3,0.52999997,219.92,201.17,241.21001,4.7199998,-1.12,-0.30000001,-0.40000001,-0.2,0.079999998
2.6800001,1.49,3.5,0.38999999,209.31,163.41,234.36,7.5,-5.02,0.30000001,0.30000001,0.40000001,0.02
2.21,1.17,3.8099999,0.76999998,212.34,192.87,234.53,4.23,-0.31,-0.38999999,-0.40000001,-0.2,0.039999999
2.5599999,0.95999998,3.53,0.47999999,181.77,162.14999,260.78,10.68,-2.8900001,0.5,0.5,0.60000002,0.0
2.9100001,1.75,3.8399999,0.44,261.73001,307.35999,345.10999,7.1500001,-2.25,0.6900000000000001,0.5,0.69999999,0.029999999
1.01,0.0,2.51,0.63999999,212.78999,161.17999,278.26001,11.93,-1.0599999,-0.31999999,-0.40000001,-0.2,0.079999998
2.28,1.04,3.25,0.36000001,209.03,137.57001,238.41,8.7299995,-4.4899998,0.30000001,0.30000001,0.34999999,0.0099999998
2.1199999,0.89999998,2.8499999,0.41,319.73999,284.92001,18.889999,10.29,-0.02,0.62,0.5,0.69999999,0.079999998
2.1900001,1.14,2.9100001,0.34999999,199.27,140.17999,232.64999,9.4499998,-1.79,0.50999999,0.5,0.69999999,0.02
1.77,0.0,2.9100001,0.69999999,206.23,183.81,227.24001,7.5300002,-4.3099999,0.31999999,0.30000001,0.40000001,0.029999999
2.4000001,1.46,3.1700001,0.41,210.35001,188.03999,227.56,5.8299999,-0.88,-0.31,-0.40000001,-0.2,0.079999998
2.28,1.15,3.23,0.37,200.14999,151.97,238.37,8.4799995,-1.21,0.50999999,0.5,0.69999999,0.029999999
2.51,1.33,3.0799999,0.25999999,326.01999,297.34,347.89999,6.0300002,-0.72000003,0.63999999,0.5,0.69999999,0.07
2.4300001,0.97000003,3.6500001,0.56999999,209.00999,158.08,271.57001,9.8299999,-5.1199999,0.31999999,0.30000001,0.40000001,0.029999999
2.7,1.85,3.5799999,0.37,209.37,193.98,226.44,5.8000002,-0.43000001,-0.30000001,-0.40000001,-0.2,0.07
2.74,1.41,3.6600001,0.38,322.13,287.44,11.65,8.2600002,-0.07,0.67000002,0.5,0.69999999,0.050000001
2.6300001,1.0,3.95,0.50999999,199.89,153.92,241.44,10.28,-1.61,0.5,0.5,0.69999999,0.02
1.63,0.66000003,2.2,0.30000001,208.17,183.13,233.84,6.3499999,-1.16,-0.38,-0.40000001,-0.2,0.050000001
2.54,1.1799999,3.54,0.55000001,317.25,281.48999,9.0299997,10.51,-0.02,0.68000001,0.5,0.69999999,0.039999999
2.6500001,0.94,3.8199999,0.56999999,205.67999,175.85001,286.38,11.36,-4.73,0.30000001,0.30000001,0.34999999,0.0099999998
2.4100001,1.42,3.26,0.43000001,200.64,152.75999,263.01001,12.88,-2.01,0.51999998,0.5,0.69999999,0.039999999
2.6500001,1.14,3.75,0.61000001,197.28999,124.68,243.62,11.93,-1.42,0.52999997,0.5,0.69999999,0.050000001
2.46,1.21,3.3399999,0.41,210.95,176.5,240.78,9.54,-4.54,0.31999999,0.30000001,0.40000001,0.029999999
2.8699999,0.97000003,3.9400001,0.6900000000000001,322.17001,263.76001,7.3000002,9.75,-0.88,0.6900000000000001,0.5,0.69999999,0.039999999
1.8,0.66000003,3.8499999,0.74000001,209.7,192.88,252.14,6.8400002,-0.81999999,-0.36000001,-0.40000001,-0.2,0.059999999
2.1099999,0.60000002,3.1700001,0.46000001,205.91,69.510002,321.92001,20.959999,-1.0599999,0.63999999,0.5,0.69999999,0.079999998
1.47,0.50999999,2.0899999,0.27000001,214.75999,192.91,240.7,6.6500001,-0.56999999,-0.25,-0.40000001,-0.2,0.059999999
2.54,1.15,3.1300001,0.36000001,328.29001,269.14999,359.79001,8.4499998,-0.07,0.6900000000000001,0.5,0.69999999,0.02
2.0599999,0.85000002,3.3499999,0.60000002,215.16,169.86,270.29001,12.41,-4.9899998,0.36000001,0.30000001,0.40000001,0.039999999
1.53,0.50999999,3.0699999,0.6900000000000001,221.71001,157.61,260.42999,10.71,-1.03,-0.27000001,-0.40000001,-0.2,0.07
2.26,0.97000003,3.1900001,0.34999999,215.85001,136.73,286.60999,14.86,-1.8200001,0.64999998,0.5,0.69999999,0.059999999
2.02,0.94999999,2.8499999,0.44999999,334.60001,292.70999,0.79000002,7.54,-0.02,0.69999999,0.60000002,0.69999999,0.0099999998
2.6300001,2.04,3.3199999,0.27000001,221.39,203.77,242.53,8.2399998,-4.3200002,0.34999999,0.30000001,0.40000001,0.039999999
2.53,1.49,3.1900001,0.30000001,331.39001,288.95999,354.59,7.6500001,-1.03,0.69999999,0.69999999,0.69999999,0.0
2.8599999,2.1600001,3.55,0.27000001,220.21001,202.96001,238.67,5.77,-1.0700001,-0.20999999,-0.40000001,-0.2,0.039999999
2.4400001,1.49,3.1600001,0.34999999,211.46001,175.99001,235.00999,8.7200003,-1.08,0.67000002,0.5,0.69999999,0.050000001
2.25,0.83999997,3.0799999,0.46000001,222.61,180.0,255.11,11.44,-4.5799999,0.40000001,0.34999999,0.40000001,0.0099999998
2.5699999,1.67,3.3599999,0.34999999,323.04001,298.5,359.13,9.3900003,-0.07,0.69999999,0.5,0.69999999,0.02
2.8499999,1.83,3.6600001,0.30000001,162.85001,187.14,224.84,5.6399999,-1.59,-0.25,-0.40000001,-0.2,0.059999999
2.47,1.2,3.6500001,0.61000001,196.28999,122.83,243.03999,12.43,-1.23,0.60000002,0.5,0.69999999,0.079999998
2.3499999,1.27,3.4100001,0.46000001,205.83,95.529999,264.29999,15.4,-5.0900002,0.38999999,0.30000001,0.40000001,0.02
2.4300001,0.82999998,3.3699999,0.62,319.42999,244.58,10.03,11.53,-0.039999999,0.69999999,0.60000002,0.69999999,0.02
3.05,1.99,3.9100001,0.27000001,200.78,165.25999,223.61,6.77,-2.3299999,0.52999997,0.5,0.69999999,0.050000001
1.9,0.0,3.4400001,0.7599999900000001,211.27,116.96,252.73,15.79,-4.3499999,0.40000001,0.30000001,0.40000001,0.0099999998
